Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
BÁN NHÀ PHÂN LÔ PHỐ LÊ TRỌNG TẤN. TRƯỜNG CHINH	45 m²	35 m	5,85 tỷ		4 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	20.996315	105.8305	Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
⭐️CHỈ 2.9 TỶ SỞ HỮU NGAY 40m2 QUẬN HOÀNGMAI, NHÀ CÒN MỚI, ĐỦ CÔNG NĂNG	40 m²		2,9 tỷ		3 phòng				20.982286	105.886696	Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NHÀ PHỐ HỒ ĐẮC DI ! Kinh doanh đỉnh, view hồ, ngõ thông, 35m*5T	35 m²	3 m	13,2 tỷ		4 phòng	4 phòng		Đã có sổ	21.014357	105.83123	Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất đấu giá gần Thôn 3, vạn phúc, thanh trì, hà nội	40 m²	4 m	2,56 tỷ					Đã có sổ	20.918507	105.902435	Thanh Niên, Xã Vạn Phúc, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
6.1 TỶ _ ĐỘI NHÂN BA ĐÌNH _4T X 55M _ NGÕ THÔNG _ Ô TÔ CÁCH 20M	55 m²	4 m	6,1 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.041014	105.8122	Phố Đội Nhân, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
3.9TỶ 40m2 Kim Mã_ GẦN NGỌC KHÁNH_ GẦN PHỐ_ DÂN TRÍ CAO_ AN NINH TỐT	40 m²		3,9 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.04002	105.81601	Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Biệt thự Phân Lô ngõ 13 Lĩnh Nam, Hoàng Mai 50m 5T MT5.8m 8.5 tỷ	50 m²	5.8 m	8,5 tỷ	Đông Nam	4 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	20.977001	105.89656	13, Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Chỉ với 1.9 tỷ ĐỂ SỞ HỮU CĂN 2PN+1/2VS, KHU TRUNG TÂM tại Vinhomes OCP	70 m²		1,9 tỷ		2 phòng	1 phòng	Nhà trống	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán nhà 48m2 x 7 tầng, ô tô vào nhà, kinh doanh, văp phòng.	48 m²	12 m	5,5 tỷ	Đông Nam	5 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.119663	105.81535	Ngọc Chi, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Chính chủ gửi bán nhà Kim Ngưu , 64m2 , 5 tỷ , Ngõ xe ba gác , gần phố	64 m²	5 m	5 tỷ		3 phòng		Nhà trống	Đã có sổ	21.007204	105.860855	Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Hiếm có 102 nhà lke kim giang Hoàng đạo thành,Thang máy	35 m²	4 m	6,3 tỷ	Đông Bắc	3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	20.984152	105.81362	80, Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
tôi bán nhà trung tâm đống đa 15m*6 tầng,30m ra phố, giá hơn 1 tỷ xíu	16 m²		1,75 tỷ		3 phòng	2 phòng		Đã có sổ	21.02925	105.82878	Phố Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Quá hời. Nguyễn Chí Thanh 45m. MT5 m, ngõ nông chỉ 5,4 tỷ	45 m²	5 m	5,4 tỷ		4 phòng	4 phòng		Đã có sổ	21.02252	105.80985	Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Đẹp đẳng cấp - Bán Biệt thự sân vườn Tư Đình, Long Biên - 180m x4T	180 m²	6.5 m	17 tỷ		5 phòng			Đã có sổ	21.028934	105.88394	Phố Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
TÒA CCMN 9 TẦNG, 23 PHÒNG TẠI LÊ ĐỨC THỌ, 100TR/TH, SỔ ĐẸP, 11.68 TỶ	60 m²		11,68 tỷ		nhiều hơn 10 phòng	Nhiều hơn 6 phòng	Nội thất cao cấp	Đã có sổ	21.027958	105.7718	LÊ ĐỨC THỌ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
LÔ GÓC 4 MẶT THOÁNG - Ô TÔ TRÁNH NGÕ THÔNG - MẶT TIỀN KHỦNG.	50 m²		15 tỷ		4 phòng			Đã có sổ	21.028934	105.88394	Phố Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà Khương Đình, 2 thoáng trước sau, 42/47m2 5 Tầng nhỉnh 5 tỷ.	42 m²	3.5 m	5,2 tỷ		4 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	20.988735	105.818756	Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ LÁNG 38m2x5 tầng-  NGÕ THÔNG- KINH DOANH  NHÀ CỰC ĐẸP-5 TẦNG 6	35 m²	4 m	4,65 tỷ		5 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.0183	105.80287	Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NHÀ ĐẸP NHƯ KHÁCH SẠN 5* - FULL NỘI THẤT - MẶT TIỀN SIÊU RỘNG	36 m²	12 m	4,98 tỷ		2 phòng	2 phòng			20.99715	105.82169	Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
KHƯƠNG ĐÌNH - THANH XUÂN - NHÀ GẦN PHỐ, NGÕ ĐẸP - SÁT BÃI GỬI Ô TÔ - N	63 m²		7,2 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	20.988735	105.818756	Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà riêng chính chủ tại Khu Tập Thể 918, Dãy B2 B3	60 m²		9,5 tỷ	Đông Bắc	3 phòng	2 phòng	Nhà trống	Đã có sổ	21.040733	105.89656	28 B3, Tổ 7, Khu B2 B3, Đường Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CHÍNH CHỦ CẦN BÁN GIÁ RẺ 173MHẠ BẰNG  GIÁ NHÔ 2 TỶ	173 m²		2,42 tỷ					Đã có sổ	20.99055	105.54954	Đại Lộ Thăng Long, Xã Hạ Bằng, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
BÁN NHÀ HẠ YÊN QUYẾT 48M2-5T-Hơn 5 TỶ-30M RA MẶT PHỐ-NGÕ NÔNG THẲNG	48 m²		5,98 tỷ		5 phòng	4 phòng	Nội thất cao cấp		21.021805	105.79087	Hạ Yên Quyết, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà thiết kế đẹp hiện đại, 8 tầng thang máy, Cù Chính Lan, 14.3 tỷ	45 m²	3.9 m	14,3 tỷ		5 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	20.996315	105.8305	Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Cực rẻ! Căn góc Hào Nam, ngõ thông, mới, thoáng, ở ngay, 36*4T, 4.8 tỷ	36 m²		4,8 tỷ		3 phòng	3 phòng	Nội thất đầy đủ		21.020054	105.82462	Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BAN NHÀ PHÂN LÔ XUÂN THỦY 35M, NGÕ Ô TÔ KINH DOANH	35 m²		8,2 tỷ		3 phòng	4 phòng		Đã có sổ	21.033953	105.785	xuân thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
NHÀ ĐẸP Ở NGAY CĂN 2N2VS GIÁ CHỈ 1.850 TR ( FULL NỘI THẤT ) TẠI VHOP	68 m²		1,85 tỷ		2 phòng	2 phòng	Nội thất cao cấp	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
NGÕ THÔNG - 3 GÁC ĐỖ CỬA - NHÀ ĐẸP -  GẦN  PHỐ - FULL 100% NỘI THẤT.	33 m²	4.4 m	3,85 tỷ		3 phòng	Nhiều hơn 6 phòng	Nội thất đầy đủ		20.980513	105.844765	hoang mai, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà Mới 6 tầng-4vs- pk rộng, full nội thât 35m2-ngõ 637 thông các ngả	35 m²		4,6 tỷ		3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	20.991957	105.849304	ngõ 637 trương định, Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
3,7 tỷ nhà Xuân Đỉnh-35m2-5 tầng-oto đỗ cổng-full nội thất cơ bản	35 m²	3.8 m	3,7 tỷ		4 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	21.07559	105.78829	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Căn Hộ Tầng 4, 78m2 Phố Lạc Trung	78 m²		2,2 tỷ	Đông	2 phòng	1 phòng	Nội thất đầy đủ	Đã có sổ	21.006897	105.8716	Số 17A, Ngõ 230, Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
2 tỷ nhỉnh có ngay nhà mới kinhkong Hoàng Mai- sổ đỏ chính chủ- ba gác	24 m²		2,8 tỷ					Đã có sổ	20.983612	105.84224	Đông Thiên, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ TRUNG TÂM BA ĐÌNH 40m2 Ô TÔ ĐỖ CỔNG TIỆN ÍCH XUNG QUANH	40 m²	5 m	4,35 tỷ		4 phòng		Nội thất cao cấp		21.034937	105.82914	Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Chính chủ bán nhà phố Lò Đúc, quận Hai Bà Trưng, 34m2, giá 4.5 tỷ	34 m²	4 m	4,5 tỷ		4 phòng	4 phòng	Nhà trống	Đã có sổ	21.012087	105.855675	Lò Đúc, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Chính chủ bán 91,7m. Mt:5, Dài: 18,45m. Tại thanh lâm -mê linh- HN	91.7 m²	5 m	1,6 tỷ	Đông				Đã có sổ	21.211374	105.717514	23b, Xã Thanh Lâm, Huyện Mê Linh, Hà Nội	Mê Linh	Hà Nội
Bán nhà Phố Pháo Đài Láng ,Đống Đa, Dt 37m×7t giá 6,35 tỷ	37 m²		6,35 tỷ		3 phòng	6 phòng		Đã có sổ	21.017534	105.80473	Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán Căn Hộ 1 Phòng ngủ +1 Vinhomes Ocean Park sẵn vào ở ngay	46 m²		1,39 tỷ		1 phòng		Nội thất đầy đủ	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
HÀNG XÓM ĐỀN LỪ - NGÕ NÔNG - NHÀ ĐẸP - VỊ TRÍ HIẾM-32M*5T	32 m²		3,5 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	20.987244	105.85702	Ngõ 288 Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Siêu hiếm nhà 6tang nhỉnh 3tỷ Lê Trọng Tấn TXuân	28 m²		3,48 tỷ		4 phòng				20.9948	105.82919	Đường Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán Đất Thổ Cự Thanh Oai- Hà Nội	40.8 m²	3.45 m	750 triệu					Đã có sổ	20.88657	105.74979	Xóm Lục, Xã Thanh Cao, Huyện Thanh Oai, Hà Nội	Thanh Oai	Hà Nội
Nhà mới Từ Liêm 35m 5T ô tô đỗ giá chỉ 2.6 tỷ	35 m²		2,6 tỷ		3 phòng			Đã có sổ	21.021296	105.77472	Ngõ 394 Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Lô đất 160m vuông, 2 mặt tiền. Mặt Xã Đàn 8,5m, mặt ngõ thông thoáng.	160 m²		114 tỷ					Đã có sổ	21.01069	105.83725	Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CHỦ CẦN BÁN NHANH GIẢM 190TR! SIÊU PHẨM VĂN LA 32M, 4 NGỦ ĐỦ CÔNG NĂNG	32 m²		3,79 tỷ		4 phòng	3 phòng			20.956057	105.76593	Phố Văn La, phường Phú La, Quận Hà Đông, Thành Phó Hà Nội, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất võng La Đông Anh ngõ thông ôtô tránh gần chợ Kinh doanh	100 m²	5 m	4,9 tỷ					Đã có sổ	21.115189	105.76127	Đường Võng La, Xã Võng La, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
CC bán nhà 4 tầng gần bến xe Yên Nghĩa.	33 m²		1 tỷ		3 phòng				20.948948	105.70284	Quốc lộ 6, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Cắt lỗ sâu căn 2N 1VS view thoáng chỉ còn 1.6 tỷ tại OCP	59 m²		1,6 tỷ		2 phòng	1 phòng	Nội thất đầy đủ	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
💥💥BÁN NHÀ- LÒ ĐÚC - ,60M - 5 TẦNG - THANG MÁY - CHỈ 9 TỶ	60 m²		9 tỷ		8 phòng			Đã có sổ	21.011024	105.85966	Phố Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà Phan Đình Giót, TX, 42m2x5T, ngõ ba gác phi, chỉ 4 tỷ.	42 m²		4 tỷ		4 phòng				21.004723	105.82206	Trường chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
cần bán nhà 5 tầng vạn phúc giá siêu mềm KD đỉnh	42 m²		5 tỷ		10 phòng			Đã có sổ	20.9797	105.77096	vạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
ĐẤT NỀN KHU 2 TIÊN PHONG - BA VÌ GIÁ RẺ	120 m²	8 m	750 triệu	Nam				Đang chờ sổ	21.171917	105.42731	Khu 2, Xã Tiên Phong, Huyện Ba Vì, Hà Nội	Ba Vì	Hà Nội
Bán gấp 57m đất phố Cự Lộc	57 m²	4.8 m	4,65 tỷ					Đã có sổ	21.004614	105.80408	Cự Lộc, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ THỤY KHUÊ, TRƯớC NHÀ 2 Ô TÔ TRÁNH, GARA Ô TÔ, MT RỘNG GIÁ ĐẸP	70 m²		15 tỷ		5 phòng			Đã có sổ	21.042912	105.822235	Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
chính chủ bán căn tập thể Nguyễn Quý Đức	45 m²		1,18 tỷ		2 phòng			Đã có sổ	20.99358	105.79821	Nguyễn quý đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Ngộp bank Cần đi GẤP.mặt phố CÁT LINH .LÔ GÓC 5 TẦNG TUM.CHỈ 15 TỶ	35.5 m²		15 tỷ		3 phòng				21.028156	105.82722	Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán đất phân lô	81 m²		1,25 tỷ	Nam					20.88452	105.58554	Gần QL21, Xã Thủy Xuân Tiên, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Hiếm-736m2-3 mặt tiền-kinh doanh-ô tô tải tránh nhau-giá chỉ 11.5tr/m2	736 m²		8,464 tỷ					Đã có sổ	20.849178	105.59141	Quốc Lộ 6, Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
CH - 2PN, full nội thất mới - xịn - đẹp nhất tòa CT8 Đại Thanh	54.7 m²		1,49 tỷ		2 phòng			Đã có sổ	20.95817	105.80593	Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán căn hộ tập thể Bộ Y Tế Y3 135 Núi Trúc	35 m²		1,2 tỷ		1 phòng				21.027061	105.81949	Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN SÀN VĂN PHÒNG TẠI THANH XUÂN- 514M2- SỔ ĐỎ VĨNH VIỄN- 35TR/M2	514 m²		35 triệu						21.004614	105.80408	Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
NHỈNH 3 TỶ NHÀ BỒ ĐỀ 5TẦNG GẦN 40M2 GẦN HỒ OTO ĐỖ	40 m²		3,5 tỷ		3 phòng			Đã có sổ	21.037178	105.87307	Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN GẤP NHÀ HOÀNG QUỐC VIỆT 60M2-6tầng -NHỈNH 13tỷ-LÔ GÓC -NGÕ NÔNG -O	60 m²		13,5 tỷ		4 phòng				21.04504	105.79218	Trần Cung, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán Đất phân lô ô tô tải Giải Phóng, Hoàng Mai,DT130m2 giá 9.8 tỷ	130 m²		9,8 tỷ					Đã có sổ	20.975254	105.84087	Đường Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN GẤP ĐẤT ĐÔNG NGẠC - THÔNG KẺ VẼ - PHÂN LÔ - Ô TÔ VÀO ĐẤT - ĐẦU TƯ	50 m²		3,85 tỷ					Đã có sổ	21.093657	105.77858	Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Giảm 1 tỷ MP Chiến Thắng Văn Quán 60x5 tầng KD vô đối, nhỉnh 15 tỷ	60 m²		15,9 tỷ		6 phòng				20.981169	105.794586	Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NHÀ ĐẸP VĨNH HƯNG- NGÕ Ô TÔ TRÁNH - KINH DOANH: 36M * 2 TẦNG * 2,3 TỶ.	36 m²		2,3 tỷ		2 phòng	2 phòng		Giấy tờ khác	20.989235	105.874535	Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
2,5 TỶ - NHÀ MỚI ĐÔNG THIÊN: 45M * 3 TẦNG * 3 NGỦ - NGÕ NÔNG - GẦN PHỐ	45 m²		2,5 tỷ		3 phòng				20.98688	105.878296	Phố Đông Thiên, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
5* TONKIN1-66M2,2PN,2WC Tặng  nội thất Xịn DỰ ÁN Vinhome Smart city.	66 m²		4,42 tỷ	Tây Nam	2 phòng	2 phòng			20.997934	105.75183	Đường Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán gấp trong tuần Lô đất 47m,2 mặt ngõ ,MT 4,6m,giá 1,150 tỷ.	47 m²	4.6 m	1,15 tỷ	Đông Nam				Đã có sổ	20.936249	105.726364	QL6, Phường Đồng Mai, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà mặt phố Ô Chợ Dừa, DT 120m2, 7 tầng, sổ vuông 1 chủ, giá 65 tỷ	120 m²		65 tỷ		2 phòng		Nội thất cao cấp	Đã có sổ	21.020054	105.82462	Phố Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán Căn Hộ 1 Phòng ngủ +1 Vinhomes Ocean Park sẵn vào ở ngay	46 m²		1,39 tỷ		1 phòng		Nội thất đầy đủ	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán Gấp Mảnh 31M Tổ 11. Phường Phú Lương Hà Đông.	31 m²	4 m	1,4 tỷ	Đông				Đã có sổ	20.94193	105.764275	Đường Phú Cường, Phường Phú Lương, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Liền kề 50m2 kđt Mậu Lương full nội thất xịn	50 m²		7 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	20.952806	105.785	Khu Dịch Vụ Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà Thạch Bàn, ngay Ngã Tư Cổ Linh, Aoen, 40m2, 4 tỷ.	40 m²		4 tỷ		3 phòng			Đã có sổ	21.02155	105.914764	undefined, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN ĐẤT VÀNG VINHOME - HƯỞNG TRỌN TIỆN ÍCH - BÃI OTO - 60M2 - 3,35 TỈ	60 m²		3,35 tỷ					Đã có sổ	20.999538	105.74441	cầu cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
❤️SIÊU PHẨM NGUYỄN SƠN ĐỘC HIẾM, LÔ GÓC, THANG MÁY, KHU TRUNG TÂM	75 m²		23,5 tỷ		4 phòng				21.040562	105.878235	Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CHÍNH CHỦ_BÁN CHUNG CƯ H1 HOÀNG QUỐC VIỆT_PHẠM VĂN ĐỒNG_BẮC TỪ LIÊM	60 m²		700 triệu	Đông Nam	2 phòng	2 phòng			21.046246	105.79016	Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
BÁN NHÀ LÊ TRỌNG TẤN 50M2 Ở NGAY TẶNG NỘI THẤT KHÔNG QUY HOẠCH 1,75 TỶ	50 m²		1,75 tỷ		2 phòng	3 phòng		Giấy tờ khác	20.983137	105.83196	LÊ TRỌNG TẤN, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Liền kề Nguyễn Văn Lộc, làng Việt kiều Châu Âu, 83m, vỉa hè, gara, kd.	83 m²		16,99 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.981995	105.78992	Phố Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà cấp 4 có thể ở luôn gồm 2 phòng ngủ 1 phòng khách mặt tiền 4m64	60 m²	5 m	2,3 tỷ	Tây Nam	3 phòng	2 phòng		Đã có sổ	21.070826	105.93013	Nhà số 6 ngách 147/51, Thôn Trung .dương Hà, Xã Dương Hà, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán nhà Mỗ Lao,Hà Đông, view nhà Văn Hóa thoáng vĩnh viễn, nhỉnh 9 tỷ.	55 m²	3.9 m	9,5 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	20.98044	105.77923	Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
bán gấp căn hộ khách sạn view biển hồ Mas waterfont ocean park cực đẹp	63 m²		4,15 tỷ	Tây Bắc	2 phòng	2 phòng			20.99644	105.93247	Đường cao tốc Hà Nội – Hải Phòng, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
cần bán biệt thự lô hóc Nam An Khánh	400 m²		37 tỷ	Đông	5 phòng	5 phòng	Bàn giao thô	Đã có sổ	21.01078	105.72049	An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán nhà Dân xây phố Giáp Bát quận Hoàng Mai.Ngõ nông gần phố giá rẻ	41 m²		3,8 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	20.985271	105.843605	Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Chung cư Goldmark City  104m 3pn 2wc Nội thất :full nhập khẩu	104 m²		4,7 tỷ		3 phòng	2 phòng		Đã có sổ	21.04444	105.75362	136, Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán đất Đình Thôn Mỹ Đình 66m2 Ngõ Thông Kinh Doanh OTO đỗ cửa 8.4 tỷ	66 m²		8,4 tỷ		1 phòng	1 phòng	Nhà trống	Đã có sổ	21.023146	105.76867	Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Chính chủ bán căn liền kề hướng Đông Nam. Giá nhỉnh 8 tỷ	100 m²		8,3 tỷ		5 phòng	5 phòng	Nhà trống	Đã có sổ	21.057892	105.72729	Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Phố Lĩnh Nam, sát phố, ngõ 3 gác to, nhà 5 tầng 44m2 6 ngủ mặt tiền 5m	44 m²	5 m	4,9 tỷ		6 phòng	4 phòng		Đã có sổ	20.983047	105.8779	Lĩnh Nam, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
cần bán nhà	29.9 m²		5,6 tỷ	Nam	2 phòng	1 phòng		Đã có sổ	21.011082	105.857254	Phố Thọ Lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Cần sang nhượng nhà phân lô ô tô đỗ cửa	40 m²	4 m	7,2 tỷ		4 phòng	4 phòng			21.03769	105.81012	Ngõ 135 Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Lô góc 2 mặt oto tránh - 2 cửa hàng,10 phòng cho thuê, gần Nông Nghiệp	93 m²		10,8 tỷ						21.0058	105.93743	66, Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
