Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
3,7 tỷ nhà Xuân Đỉnh-35m2-5 tầng-oto đỗ cổng-full nội thất cơ bản	35	3	3.7	0000	4	5	Nội thất đầy đủ	2	21.07559	105.78829	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Căn Hộ Tầng 4, 78m2 Phố Lạc Trung	78	0	2.2	0100	2	1	Nội thất đầy đủ	2	21.006897	105.8716	Số 17A, Ngõ 230, Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
2 tỷ nhỉnh có ngay nhà mới kinhkong Hoàng Mai- sổ đỏ chính chủ- ba gác	24	0	2.8	0000	0	0		2	20.983612	105.84224	Đông Thiên, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ TRUNG TÂM BA ĐÌNH 40m2 Ô TÔ ĐỖ CỔNG TIỆN ÍCH XUNG QUANH	40	5	4.35	0000	4	0	Nội thất cao cấp	-1	21.034937	105.82914	Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Chính chủ bán nhà phố Lò Đúc, quận Hai Bà Trưng, 34m2, giá 4.5 tỷ	34	4	4.5	0000	4	4	Nhà trống	2	21.012087	105.855675	Lò Đúc, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Chính chủ bán 91,7m. Mt:5, Dài: 18,45m. Tại thanh lâm -mê linh- HN	91	5	1.6	0100	0	0		2	21.211374	105.717514	23b, Xã Thanh Lâm, Huyện Mê Linh, Hà Nội	Mê Linh	Hà Nội
Bán nhà Phố Pháo Đài Láng ,Đống Đa, Dt 37m×7t giá 6,35 tỷ	37	0	6.35	0000	3	6		2	21.017534	105.80473	Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán Căn Hộ 1 Phòng ngủ +1 Vinhomes Ocean Park sẵn vào ở ngay	46	0	1.39	0000	1	0	Nội thất đầy đủ	2	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
HÀNG XÓM ĐỀN LỪ - NGÕ NÔNG - NHÀ ĐẸP - VỊ TRÍ HIẾM-32M*5T	32	0	3.5	0000	3	0	Nội thất đầy đủ	2	20.987244	105.85702	Ngõ 288 Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Siêu hiếm nhà 6tang nhỉnh 3tỷ Lê Trọng Tấn TXuân	28	0	3.48	0000	4	0		-1	20.9948	105.82919	Đường Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán Đất Thổ Cự Thanh Oai- Hà Nội	40	3	0.75	0000	0	0		2	20.88657	105.74979	Xóm Lục, Xã Thanh Cao, Huyện Thanh Oai, Hà Nội	Thanh Oai	Hà Nội
Nhà mới Từ Liêm 35m 5T ô tô đỗ giá chỉ 2.6 tỷ	35	0	2.6	0000	3	0		2	21.021296	105.77472	Ngõ 394 Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Lô đất 160m vuông, 2 mặt tiền. Mặt Xã Đàn 8,5m, mặt ngõ thông thoáng.	160	0	114.0	0000	0	0		2	21.01069	105.83725	Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CHỦ CẦN BÁN NHANH GIẢM 190TR! SIÊU PHẨM VĂN LA 32M, 4 NGỦ ĐỦ CÔNG NĂNG	32	0	3.79	0000	4	3		-1	20.956057	105.76593	Phố Văn La, phường Phú La, Quận Hà Đông, Thành Phó Hà Nội, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất võng La Đông Anh ngõ thông ôtô tránh gần chợ Kinh doanh	100	5	4.9	0000	0	0		2	21.115189	105.76127	Đường Võng La, Xã Võng La, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
CC bán nhà 4 tầng gần bến xe Yên Nghĩa.	33	0	1.0	0000	3	0		-1	20.948948	105.70284	Quốc lộ 6, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Cắt lỗ sâu căn 2N 1VS view thoáng chỉ còn 1.6 tỷ tại OCP	59	0	1.6	0000	2	1	Nội thất đầy đủ	2	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
💥💥BÁN NHÀ- LÒ ĐÚC - ,60M - 5 TẦNG - THANG MÁY - CHỈ 9 TỶ	60	0	9.0	0000	8	0		2	21.011024	105.85966	Phố Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà Phan Đình Giót, TX, 42m2x5T, ngõ ba gác phi, chỉ 4 tỷ.	42	0	4.0	0000	4	0		-1	21.004723	105.82206	Trường chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
cần bán nhà 5 tầng vạn phúc giá siêu mềm KD đỉnh	42	0	5.0	0000	10	0		2	20.9797	105.77096	vạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
ĐẤT NỀN KHU 2 TIÊN PHONG - BA VÌ GIÁ RẺ	120	8	0.75	0010	0	0		0	21.171917	105.42731	Khu 2, Xã Tiên Phong, Huyện Ba Vì, Hà Nội	Ba Vì	Hà Nội
Bán gấp 57m đất phố Cự Lộc	57	4	4.65	0000	0	0		2	21.004614	105.80408	Cự Lộc, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ THỤY KHUÊ, TRƯớC NHÀ 2 Ô TÔ TRÁNH, GARA Ô TÔ, MT RỘNG GIÁ ĐẸP	70	0	15.0	0000	5	0		2	21.042912	105.822235	Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
chính chủ bán căn tập thể Nguyễn Quý Đức	45	0	1.18	0000	2	0		2	20.99358	105.79821	Nguyễn quý đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Ngộp bank Cần đi GẤP.mặt phố CÁT LINH .LÔ GÓC 5 TẦNG TUM.CHỈ 15 TỶ	35	0	15.0	0000	3	0		-1	21.028156	105.82722	Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán đất phân lô	81	0	1.25	0010	0	0		-1	20.88452	105.58554	Gần QL21, Xã Thủy Xuân Tiên, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Hiếm-736m2-3 mặt tiền-kinh doanh-ô tô tải tránh nhau-giá chỉ 11.5tr/m2	736	0	8.46	0000	0	0		2	20.849178	105.59141	Quốc Lộ 6, Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
CH - 2PN, full nội thất mới - xịn - đẹp nhất tòa CT8 Đại Thanh	54	0	1.49	0000	2	0		2	20.95817	105.80593	Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán căn hộ tập thể Bộ Y Tế Y3 135 Núi Trúc	35	0	1.2	0000	1	0		-1	21.027061	105.81949	Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN SÀN VĂN PHÒNG TẠI THANH XUÂN- 514M2- SỔ ĐỎ VĨNH VIỄN- 35TR/M2	514	0	0.04	0000	0	0		-1	21.004614	105.80408	Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
NHỈNH 3 TỶ NHÀ BỒ ĐỀ 5TẦNG GẦN 40M2 GẦN HỒ OTO ĐỖ	40	0	3.5	0000	3	0		2	21.037178	105.87307	Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN GẤP NHÀ HOÀNG QUỐC VIỆT 60M2-6tầng -NHỈNH 13tỷ-LÔ GÓC -NGÕ NÔNG -O	60	0	13.5	0000	4	0		-1	21.04504	105.79218	Trần Cung, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán Đất phân lô ô tô tải Giải Phóng, Hoàng Mai,DT130m2 giá 9.8 tỷ	130	0	9.8	0000	0	0		2	20.975254	105.84087	Đường Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN GẤP ĐẤT ĐÔNG NGẠC - THÔNG KẺ VẼ - PHÂN LÔ - Ô TÔ VÀO ĐẤT - ĐẦU TƯ	50	0	3.85	0000	0	0		2	21.093657	105.77858	Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Giảm 1 tỷ MP Chiến Thắng Văn Quán 60x5 tầng KD vô đối, nhỉnh 15 tỷ	60	0	15.9	0000	6	0		-1	20.981169	105.794586	Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NHÀ ĐẸP VĨNH HƯNG- NGÕ Ô TÔ TRÁNH - KINH DOANH: 36M * 2 TẦNG * 2,3 TỶ.	36	0	2.3	0000	2	2		-1	20.989235	105.874535	Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
2,5 TỶ - NHÀ MỚI ĐÔNG THIÊN: 45M * 3 TẦNG * 3 NGỦ - NGÕ NÔNG - GẦN PHỐ	45	0	2.5	0000	3	0		-1	20.98688	105.878296	Phố Đông Thiên, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
5* TONKIN1-66M2,2PN,2WC Tặng  nội thất Xịn DỰ ÁN Vinhome Smart city.	66	0	4.42	0011	2	2		-1	20.997934	105.75183	Đường Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán gấp trong tuần Lô đất 47m,2 mặt ngõ ,MT 4,6m,giá 1,150 tỷ.	47	4	1.15	0110	0	0		2	20.936249	105.726364	QL6, Phường Đồng Mai, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà mặt phố Ô Chợ Dừa, DT 120m2, 7 tầng, sổ vuông 1 chủ, giá 65 tỷ	120	0	65.0	0000	2	0	Nội thất cao cấp	2	21.020054	105.82462	Phố Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán Gấp Mảnh 31M Tổ 11. Phường Phú Lương Hà Đông.	31	4	1.4	0100	0	0		2	20.94193	105.764275	Đường Phú Cường, Phường Phú Lương, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Liền kề 50m2 kđt Mậu Lương full nội thất xịn	50	0	7.0	0000	3	0	Nội thất đầy đủ	2	20.952806	105.785	Khu Dịch Vụ Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà Thạch Bàn, ngay Ngã Tư Cổ Linh, Aoen, 40m2, 4 tỷ.	40	0	4.0	0000	3	0		2	21.02155	105.914764	undefined, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN ĐẤT VÀNG VINHOME - HƯỞNG TRỌN TIỆN ÍCH - BÃI OTO - 60M2 - 3,35 TỈ	60	0	3.35	0000	0	0		2	20.999538	105.74441	cầu cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
❤️SIÊU PHẨM NGUYỄN SƠN ĐỘC HIẾM, LÔ GÓC, THANG MÁY, KHU TRUNG TÂM	75	0	23.5	0000	4	0		-1	21.040562	105.878235	Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CHÍNH CHỦ_BÁN CHUNG CƯ H1 HOÀNG QUỐC VIỆT_PHẠM VĂN ĐỒNG_BẮC TỪ LIÊM	60	0	0.7	0110	2	2		-1	21.046246	105.79016	Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
BÁN NHÀ LÊ TRỌNG TẤN 50M2 Ở NGAY TẶNG NỘI THẤT KHÔNG QUY HOẠCH 1,75 TỶ	50	0	1.75	0000	2	3		-1	20.983137	105.83196	LÊ TRỌNG TẤN, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Liền kề Nguyễn Văn Lộc, làng Việt kiều Châu Âu, 83m, vỉa hè, gara, kd.	83	0	16.99	0000	4	0	Nội thất đầy đủ	2	20.981995	105.78992	Phố Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà cấp 4 có thể ở luôn gồm 2 phòng ngủ 1 phòng khách mặt tiền 4m64	60	5	2.3	0011	3	2		2	21.070826	105.93013	Nhà số 6 ngách 147/51, Thôn Trung .dương Hà, Xã Dương Hà, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán nhà Mỗ Lao,Hà Đông, view nhà Văn Hóa thoáng vĩnh viễn, nhỉnh 9 tỷ.	55	3	9.5	0000	3	0	Nội thất đầy đủ	2	20.98044	105.77923	Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
bán gấp căn hộ khách sạn view biển hồ Mas waterfont ocean park cực đẹp	63	0	4.15	1001	2	2		-1	20.99644	105.93247	Đường cao tốc Hà Nội – Hải Phòng, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
cần bán biệt thự lô hóc Nam An Khánh	400	0	37.0	0100	5	5	Bàn giao thô	2	21.01078	105.72049	An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán nhà Dân xây phố Giáp Bát quận Hoàng Mai.Ngõ nông gần phố giá rẻ	41	0	3.8	0000	3	3	Nội thất đầy đủ	2	20.985271	105.843605	Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Chung cư Goldmark City  104m 3pn 2wc Nội thất :full nhập khẩu	104	0	4.7	0000	3	2		2	21.04444	105.75362	136, Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán đất Đình Thôn Mỹ Đình 66m2 Ngõ Thông Kinh Doanh OTO đỗ cửa 8.4 tỷ	66	0	8.4	0000	1	1	Nhà trống	2	21.023146	105.76867	Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Chính chủ bán căn liền kề hướng Đông Nam. Giá nhỉnh 8 tỷ	100	0	8.3	0000	5	5	Nhà trống	2	21.057892	105.72729	Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Phố Lĩnh Nam, sát phố, ngõ 3 gác to, nhà 5 tầng 44m2 6 ngủ mặt tiền 5m	44	5	4.9	0000	6	4		2	20.983047	105.8779	Lĩnh Nam, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
cần bán nhà	29	0	5.6	0010	2	1		2	21.011082	105.857254	Phố Thọ Lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Cần sang nhượng nhà phân lô ô tô đỗ cửa	40	4	7.2	0000	4	4		-1	21.03769	105.81012	Ngõ 135 Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Lô góc 2 mặt oto tránh - 2 cửa hàng,10 phòng cho thuê, gần Nông Nghiệp	93	0	10.8	0000	0	0		-1	21.0058	105.93743	66, Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà mới 40m2, 3T, 2 thoáng, ngõ ô tô tại Cự Khối, Long Biên giá 1.7 tỷ	40	0	1.7	0000	2	2	Nhà trống	2	21.010233	105.90946	Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
NGÕ NHƯ PHỐ, PHÂN LÔ Ô TÔ KINH DOANH VIP ĐỐNG ĐA, ĐẲNG CẤP💥💥💥	35	0	10.2	0000	4	0		-1	21.017172	105.813545	Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chính chủ bán 35m thổ cư xóm 1 La Tinh xã Đông La	35	4	1.65	0110	0	0		2	20.970484	105.72045	La Tinh, Xã Đông La, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Chốt ngay CH - 63m2 - SĐCC nhà đẹp lung linh tòa OCT1 Bắc Linh Đàm	63	0	2.05	0110	2	1		-1	20.970087	105.82706	Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
nhà ngay đình Đông Thiên, 37m2. 4 tầng hướng bắc	37	0	3.2	1000	4	2		0	20.98688	105.878296	Phố Đông Thiên, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ P/L LẠC TRUNG-LÔ GÓC-Ô TÔ-VỈA HÈ-KINH DOANH-HƠN 7TỶ	40	0	7.0	0000	4	5		-1	21.006897	105.8716	Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN NHÀ BA ĐÌNH, NHÀ XÂY MỚI CỨNG, 20M RA Ô TÔ TRÁNH, 40M2, NHỈNH 5 TỶ	40	0	5.0	0000	4	5	Nội thất cao cấp	2	21.037228	105.82047	Ngõ 279 Phố Đội Cấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN NHÀ KIM GIANG THANH LIỆT NGÕ THÔNG KINH DOANH	35	0	3.5	0000	4	0		-1	20.967976	105.80848	Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
BÁN GẤP NHÀ MP VÕ CHÍ CÔNG, 81M2× 5 TẦNG, MT 37 TỶ	81	10	37.0	0000	5	0		2	21.053043	105.81288	võ chí công, Phường Bưởi, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
GIÁ TỐT, căn 1N+1 tầng đẹp view thoáng giá chỉ 1.3 tỷ tại Ocean Park	47	0	1.3	0000	1	1	Nhà trống	2	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán Nhà Tân Mai, Hoàng Mai, 20m, 5 tầng, giá 1,8 tỷ giá có thương lươg	20	0	1.8	0000	3	3	Nội thất đầy đủ	-1	20.983522	105.852234	Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
20.7 tỷ sở hữu Tòa nhà 8Tx62/80m2 khu phân lô đẹp nhất phố Mễ Trì	80	6	20.7	0000	6	6		2	21.01169	105.77662	Đồng me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà siêu đẹp Mỹ Đình, 10m ra oto, xây mới, nội thất hiện đại, 37m2*5T	37	0	4.45	0000	3	4	Nội thất đầy đủ	2	21.022554	105.77456	Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
BÁN GẤP NHÀ MP HÀNG CHÁO, 120M2× 5 TẦNG, 37.5 TỶ	120	6	37.5	0000	6	0		2	21.027256	105.8327	hàng cháo, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chấp nhận cắt lỗ CH 80m2, 2PN đầy đủ NT CC FLC 418 Quang Trung	80	0	2.33	0000	2	2		0	20.96681	105.76989	Số 418, Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN Căn View Huyện Uỷ 75m2, 2WC Chung cư Blue Star, Trâu Quỳ, Gia Lâm	75	0	2.06	0000	2	2		0	21.008123	105.94286	Phố Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
CHỈ 1,58 TỶ NHÀ ĐẸP-PHỐ LĨNH NAM 38M /2T GẦN PHỐ	38	0	1.58	0000	2	2	Nội thất đầy đủ	-1	20.983047	105.8779	LĨNH NAM, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cần bán gấp căn góc đẹp 2pn2vs view sông Hồng tại Sunshine cityCiputra	90	0	4.3	1001	2	2		-1	21.08647	105.80724	Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Chính chủ bán nhà 4 tầng Lộc Hà, Mai Lâm, Đông Anh	41	0	2.3	1100	3	2		-1	21.087646	105.890686	Lộc hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà mặt tiền 4 phòng ngủ đường Lương Yên quận Hai Bà Trưng Hà Nội	82	0	21.9	0001	4	4		2	21.010977	105.86284	35, Phố Lương Yên, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Đơn lập 309m2 full nội thất cao cấp,  60.86 tỷ khu Vip Vin Gia Lâm	309	0	6.09	0000	4	5	Nội thất cao cấp	2	20.999456	105.94602	Ngọc Trai, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
NHÀ MỚI TINH PHỐ ĐẠI ĐỒNG: 30M/ 5 TẦNG/ MT 3.4M/ GIÁ CHỈ 2.98 TỶ.	30	0	2.98	0000	3	0		-1	20.997223	105.881165	Phố Đại Đồng, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CÁCHOTO5MLOGOC2MẶTTIỀN.DIỆNTÍCHRỘNGXÂYCCMN.HOẶC MUA TÁCH2LÔ,VỪATẦMTIỀN	71	0	5.5	0000	4	2	Nội thất đầy đủ	2	20.999538	105.74441	Cầu cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
BÁN NHÀ ĐẸP GIÁP BÁT 48M2X4 TẦNG FULL NỘI THẤT LUNG LINH VÀO Ở NGAY	48	0	3.8	0000	6	4	Nội thất cao cấp	2	20.985271	105.843605	Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CHÍNH CHỦ BÁN LÔ ĐẤT MẶT ĐƯỜNG LIÊN THÔN NHỊ KHÊ - Ô TÔ, KINH DOANH	52	0	1.82	0000	0	0		2	20.895103	105.843704	Liên Thôn, Xã Nhị Khê, Huyện Thường Tín, Hà Nội	Thường Tín	Hà Nội
BÁN NHÀ 2 TẦNG BẠCH MAI MẶT NGÕ ĐẦU TƯ SIÊU LỢI NHUẬN	49	0	4.3	0000	2	2	Nội thất đầy đủ	2	20.995848	105.84991	Phố Bạch Mai, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà Phố #VÕ_THỊ_SÁU #HAI_BÀ_TRƯNG - 3 Thoáng - Ngõ thông các ngả -	35	0	3.95	0000	3	3	Nội thất cao cấp	2	21.004269	105.84591	võ thị sáu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN CHUNG CƯ TÂY HỒ RIVER VIEW-CĂN GÓC CỰC ĐẸP-VIEW TRIỆU ĐÔ	92	0	3.55	0000	3	2		-1	21.08112	105.81663	Phố Thượng Thụy, Phường Phú Thượng, Tây Hồ, Hà Nội, Phường Phú Thượng, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
CH - 2PN ***, full nội thất CC Hưng Thịnh, Kiến Hưng	56	0	1.45	0000	2	1		2	20.96151	105.78582	Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ MỸ ĐÌNH 50mx5TẦNG Ô TÔ VÀO NHÀ KINH DOANH SẦM UẤTNHÀ ĐẸP XỊN	50	5	8.3	0000	6	0	Nội thất cao cấp	2	21.023146	105.76867	MỸ ĐÌNH, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
VĨNH HƯNG NHÀ ĐẸP-DÂN XÂY FULL NỘI THẤT Ở LUÔN Ô TÔ ĐỖ GẦN 52m*3TẦNG 2	52	0	2.83	0000	2	2		-1	20.989235	105.874535	Đông Thiên, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán Nhà Hai Bà Trưng	46	0	5.5	0000	6	5		2	21.004269	105.84591	Trần khát Trân, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
lô góc Khương Trung 42mX6T,MT:3,8m ngõ thông,3nhà ra phố 4,8 tỷ	42	0	4.8	0000	4	4	Nội thất đầy đủ	2	20.99715	105.82169	Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán rẻ như tặng, 106m giá chỉ hơn 600tr tại Hồng Kỳ ô tô đỗ cửa	106	5	0.64	0000	0	0		2	21.321568	105.85508	Na Sơn, Xã Hồng Kỳ, Huyện Sóc Sơn, Hà Nội	Sóc Sơn	Hà Nội
Nhà hiếm!Giang Văn Minh,phố Vip,ngõ thông ,rộng,ô tô,vị trí đẹp39m2*3T	39	3	5.3	0000	3	3		2	21.030941	105.82695	Phố Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Quárẻ!Nhà Ngọc Khánh,ô tô ,kd,ngõ nông,ở có lộc,sổ nở hâu,DT 37m2*6T	37	0	3.98	0000	4	5		2	21.026682	105.81779	Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Hàng Hiếm! Thái Hà, bacgac đỗ, trước nhà 5m, 2 thoáng, mới, 36.2m2*3T.	36	0	4.8	0000	3	3	Nội thất đầy đủ	2	21.011951	105.82106	Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
TRUNG TÂM QUẬN HOÀN KIẾM- GẦN NHÀ HÁT LỚN - HỒ GƯƠM - NHÀ ĐẸP 2 THOÁNG	62	0	10.3	0000	4	0	Nội thất cao cấp	2	21.025034	105.861	Phố Cầu Đất, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
Căn 2 ngủ 72m tòa HH Linh Đàm, tầng đẹp	72	0	1.56	0000	2	0		-1	20.959877	105.83326	Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
